id,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
85050,stove,stove,lamp,lamp,0.61187,0.712,0.66609,0.81996,0.51737,0.66546,-0.27858
85050,heater,heater,lamp,lamp,0.58789,0.70308,0.58473,0.76519,0.52945,0.63407,-0.31847
85050,hair cutter,hair cutter,lighter,lighter,1.05615,1.01176,1.04673,0.86577,1.09487,1.01506,0.15163
85050,stove,stove,lighter,lighter,0.70546,0.75785,0.78519,0.98313,0.79657,0.80564,-0.14366
85061,chew toy,chew toy,baseball,baseball,0.9822,0.90538,0.99714,0.911,1.01852,0.96285,0.07943
85061,massager,massager,baseball,baseball,0.90028,0.85646,0.95068,NA,1.16094,0.96709,0.05288
85061,car acessory,car acessory,baseball,baseball,0.80771,0.88152,0.88243,1.0334,0.90847,0.90271,-0.03009
85061,vandilization object,vandilization object,baseball,baseball,0.85719,0.89142,0.93294,0.98769,0.87283,0.90841,-0.00298
85061,hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
85061,shoes,shoes,bucket,bucket,0.76349,0.87777,0.77955,1.0135,0.68752,0.82437,-0.11574
85061,purse,purse,bucket,bucket,0.73833,0.8995,0.7944,1.05353,0.77389,0.85193,-0.09825
85061,bowl for food,bowl food,bucket,bucket,1.03243,0.93456,0.99909,0.99984,1.10532,1.01425,0.12182
85061,home,home,bucket,bucket,0.79828,0.93885,0.92704,1.0929,0.95799,0.94301,0.00617
85061,spider trapper,spider trapper,bucket,bucket,1.11208,0.90925,0.96716,0.97615,0.99913,0.99275,0.11337
85061,seat cushion,seat cushion,pillow,pillow,1.04893,0.9264,1.10573,1.06277,1.01568,1.0319,0.15329
85061,weapon,weapon,pillow,pillow,0.76682,0.89788,0.91916,1.09848,0.90789,0.91805,-0.02264
85061,jumping pad,jumping pad,pillow,pillow,0.96114,0.91832,1.05459,1.00008,0.90088,0.967,0.08373
85061,vandilazation,vandilazation,brick,brick,NA,NA,NA,NA,NA,NaN,NA
85061,canvas,canvas,brick,brick,0.90819,0.84926,0.84228,1.01922,0.73374,0.87054,-0.04585
85061,weight,weight,brick,brick,0.91866,0.92594,0.94351,0.94704,0.92389,0.93181,0.03281
85061,fork,fork,knife,knife,0.52347,0.50566,0.68017,0.74943,0.66998,0.62574,-0.32796
85061,hair cutter,hair cutter,knife,knife,1.03257,0.97411,1.05817,0.95675,1.06587,1.01749,0.14188
85061,shovel,shovel,knife,knife,0.6338,0.83419,0.66426,0.96458,0.65418,0.7502,-0.21543
85061,sword,sword,broom,broom,0.7659,0.8445,0.7718,1.0518,0.7414,0.83508,-0.11394
85061,martial arts stick,martial arts stick,broom,broom,0.85538,0.93711,0.83812,1.00062,0.88391,0.90303,-0.02425
85061,mustache,mustache,broom,broom,0.77104,0.93661,0.83872,0.95405,0.7912,0.85832,-0.06863
85061,hair,hair,broom,broom,0.76861,0.85586,0.81237,1.00648,0.79185,0.84703,-0.09205
85061,whip,whip,belt,belt,0.75739,0.8679,0.8938,1.0537,0.83528,0.88161,-0.05496
85061,restraint,restraint,belt,belt,0.63485,0.88131,0.74744,1.01307,0.87484,0.8303,-0.13943
85061,zipline holder,zipline holder,belt,belt,0.83896,0.93876,0.87984,0.92385,0.90622,0.89753,-0.01663
85061,straight jacket,straight jacket,belt,belt,1.00322,1.06426,1.03406,1.02619,0.95053,1.01565,0.13056
85061,comb,comb,fork,fork,0.74744,0.827,0.7822,0.95494,0.83424,0.82916,-0.11268
85061,brush,brush,fork,fork,0.73637,0.75897,0.76469,0.97891,0.67996,0.78378,-0.15849
85061,zen garden rake,zen garden rake,fork,fork,0.87423,1.00691,0.92128,1.02207,0.92192,0.94928,0.03285
85061,back scratcher,back scratcher,fork,fork,0.98191,1.06999,1.03294,1.0073,1.01734,1.0219,0.1333
85061,bowl,bowl,hat,hat,0.74582,0.82866,0.87287,0.95981,0.84943,0.85132,-0.07868
85061,frisbee,frisbee,hat,hat,0.7749,0.83921,0.84442,0.96214,0.92313,0.86876,-0.06563
85061,hand warmer,hand warmer,lighter,lighter,1.19335,0.96375,1.05822,1.05941,1.10821,1.07659,0.20515
85061,arson,arson,lighter,lighter,0.8546,0.84482,0.94268,0.99924,0.98197,0.92466,0.00695
85061,fork,fork,comb,comb,0.74744,0.827,0.7822,0.95494,0.83424,0.82916,-0.11268
85061,back scratcher,back scratcher,comb,comb,1.01856,1.03906,1.02119,0.97441,1.0127,1.01318,0.1315
85061,instrument,instrument,comb,comb,0.8159,0.89077,0.78868,1.0601,0.93827,0.89874,-0.05173
85061,tooth pick,tooth pick,comb,comb,0.92844,0.96436,1.00491,1.0447,1.04863,0.99821,0.09111
85061,weapon,weapon,lamp,lamp,0.82154,0.91273,0.88538,1.03357,0.89323,0.90929,-0.02025
85061,hat,hat,lamp,lamp,0.73806,0.80012,0.84658,0.97761,0.77126,0.82673,-0.10699
85061,hair clip,hair clip,pencil,pencil,1.06205,1.00275,0.97871,0.98555,0.96994,0.9998,0.11736
85061,chopstick,chopstick,pencil,pencil,0.75645,0.70777,0.72271,NA,0.73624,0.73079,-0.17789
85061,hair wrap,hair wrap,pencil,pencil,0.96133,0.99832,1.01355,0.97525,1.03047,0.99578,0.10442
85061,curling iron,curling iron,pencil,pencil,1.03871,1.00999,1.00616,0.99685,1.04677,1.0197,0.1333
85061,sword,sword,pencil,pencil,0.73328,0.80123,0.75631,1.02779,0.7102,0.80576,-0.14546
85061,bowl,bowl,purse,purse,0.78636,0.86468,0.88523,1.01222,0.90263,0.89022,-0.04195
85061,punching back,punching back,purse,purse,1.12154,1.06906,1.09114,0.94084,0.99125,1.04277,0.18992
85061,weapon,weapon,purse,purse,0.73101,0.80493,0.88893,0.95845,0.84577,0.84582,-0.08358
85061,hat,hat,purse,purse,0.66334,0.77493,0.81603,0.77643,0.78344,0.76283,-0.15919
85061,pot,pot,purse,purse,0.72729,0.91889,0.76972,0.82834,0.79593,0.80803,-0.11851
85061,stick,stick,candle,candle,0.73218,0.85456,0.79609,0.85828,0.70365,0.78895,-0.13334
85061,plate,plate,clock,clock,0.85421,0.87313,0.89926,0.95873,0.80009,0.87708,-0.03255
85061,painting pallet,painting pallet,clock,clock,1.01262,0.99165,1.01921,1.04614,0.76325,0.96657,0.08605
85061,calculator,calculator,clock,clock,0.8231,0.83342,0.7638,0.97721,0.71789,0.82308,-0.10931
85061,frisbee,frisbee,clock,clock,0.91459,0.93686,0.95285,0.82269,1.07088,0.93957,0.05069
85061,mittens,mittens,sock,sock,0.59675,0.65917,0.59083,0.81064,0.66468,0.66441,-0.29925
85063,hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
85063,soup,soup,bucket,bucket,0.62569,0.80258,0.78814,0.88866,0.73905,0.76882,-0.17412
85063,water,water,bucket,bucket,0.50917,0.68197,0.72468,0.58638,0.66384,0.63321,-0.29178
85063,fashion,fashion,purse,purse,0.76607,0.86351,0.87009,0.86512,0.92982,0.85892,-0.06008
85063,weapon,weapon,purse,purse,0.73101,0.80493,0.88893,0.95845,0.84577,0.84582,-0.08358
85063,decor,decor,candle,candle,0.8471,0.9165,0.78888,0.96794,0.80056,0.8642,-0.06329
85063,wax painting,wax painting,candle,candle,0.97036,1.23367,1.10891,1.06795,0.96693,1.06956,0.1874
85063,witch broom,witch broom,broom,broom,0.8156,1.01643,1.04302,1.0376,0.91414,0.96536,0.05816
85063,wand,wand,fork,fork,0.78713,0.89123,0.88619,0.96265,0.9564,0.89672,-0.03102
85063,decor,decor,lamp,lamp,0.78731,0.82766,0.80439,0.92981,0.74842,0.81952,-0.10665
85063,fort,fort,pillow,pillow,0.83778,0.87982,0.84811,0.97937,0.80939,0.87089,-0.05139
85063,pillow fight,pillow fight,pillow,pillow,1.04888,0.7973,1.04969,1.05484,0.91085,0.97231,0.08991
85063,storage,storage,pillow,pillow,0.88648,0.90561,0.86731,0.97751,0.94961,0.9173,-0.00242
85063,catch,catch,baseball,baseball,0.74878,0.90192,0.88887,0.82852,0.74301,0.82222,-0.08174
85063,weapon,weapon,knife,knife,0.52292,0.63629,0.61982,0.7188,0.55026,0.60962,-0.34154
85063,storage,storage,sock,sock,0.86104,0.81396,0.94444,1.04381,0.95231,0.92311,0.00167
85063,glove,glove,sock,sock,0.72112,0.79497,0.65344,0.84461,0.60102,0.72303,-0.21566
85063,hand puppet,hand puppet,sock,sock,0.97992,0.99177,0.9313,0.91792,0.94274,0.95273,0.06321
85063,paint,paint,comb,comb,0.82782,0.85472,0.86062,1.06957,0.81683,0.88591,-0.04824
85063,draw,draw,comb,comb,0.87224,0.91081,0.95368,0.94381,0.98232,0.93257,0.02674
85063,rope,rope,belt,belt,0.64283,0.76162,0.79092,0.83192,0.68721,0.7429,-0.1881
85063,house,house,brick,brick,0.65988,0.82071,0.69071,0.85592,0.63317,0.73208,-0.21137
85063,fort,fort,brick,brick,0.84087,0.88833,0.81537,0.97087,0.75927,0.85494,-0.06813
85063,drum,drum,pencil,pencil,0.92429,0.96186,0.91722,1.01141,0.83844,0.93064,0.02467
85063,fire,fire,lighter,lighter,0.74083,0.72571,0.88513,0.99973,0.84243,0.83877,-0.09624
85064,starting a fire,starting fire,candle,candle,0.92069,1.09572,1.09562,0.96569,1.08391,1.03233,0.14798
85064,warmth,warmth,candle,candle,0.78795,0.82618,0.78774,0.80109,0.79716,0.80002,-0.11408
85064,cooking,cooking,candle,candle,0.7446,0.90381,0.77886,0.83482,0.8144,0.8153,-0.10971
85064,cover up smells,cover smells,candle,candle,0.94174,1.10909,1.01094,1.0047,0.92557,0.99841,0.10694
85064,cleaning,cleaning,candle,candle,0.92174,0.95395,0.89902,0.93912,0.86539,0.91584,0.01491
85064,hide things,hide things,purse,purse,1.01557,1.01991,0.96048,0.95947,1.05565,1.00222,0.11081
85064,a weapon,weapon,purse,purse,0.73101,0.80493,0.88893,0.95845,0.84577,0.84582,-0.08358
85064,a weapon,weapon,fork,fork,0.77246,0.88417,0.90561,1.03711,0.95158,0.91019,-0.02609
85064,a brush,brush,fork,fork,0.73637,0.75897,0.76469,0.97891,0.67996,0.78378,-0.15849
85064,to put on makeup,put makeup,fork,fork,1.05477,0.9507,1.06993,1.00748,0.99535,1.01565,0.14101
85064,back scratcher,back scratcher,fork,fork,0.98191,1.06999,1.03294,1.0073,1.01734,1.0219,0.1333
85064,umbrella,umbrella,hat,hat,0.64535,0.72175,0.79114,0.65572,0.76017,0.71483,-0.19684
85064,bowl,bowl,hat,hat,0.74582,0.82866,0.87287,0.95981,0.84943,0.85132,-0.07868
85064,to hold money,hold money,hat,hat,1.0599,1.04645,0.99988,1.03017,1.20059,1.0674,0.17128
85064,weapon,weapon,hat,hat,0.78249,0.90946,0.93274,1.0425,0.88479,0.9104,-0.01775
85064,baseball mitt,baseball mitt,hat,hat,1.1592,0.89835,1.04974,1.02064,1.11334,1.04825,0.17534
85064,to hit with,hit,pillow,pillow,0.77407,0.86186,0.90817,1.01906,0.97565,0.90776,-0.02703
85064,a dog bed,dog bed,pillow,pillow,1.02903,0.96517,1.01266,0.94159,1.0446,0.99861,0.11874
85064,a blanket,blanket,pillow,pillow,0.53016,0.59473,0.66826,0.55409,0.59274,0.588,-0.33617
85064,scratcher,scratcher,comb,comb,0.74406,0.80627,0.76571,1.01956,0.90122,0.84736,-0.10932
85064,to clean a rug,clean rug,comb,comb,1.01013,1.1038,0.92216,0.97775,0.86686,0.97614,0.0863
85064,to throw,throw,brick,brick,0.73642,0.87254,0.9312,1.05915,0.90466,0.90079,-0.03688
85064,warmth/insulation,warmth insulation,brick,brick,0.99124,1.01287,1.05557,1.06511,1.00788,1.02653,0.1346
85064,paper weight,paper weight,brick,brick,1.08063,0.92728,0.95949,1.00282,1.11712,1.01747,0.12406
85064,to cut things,cut things,knife,knife,0.99717,0.94334,1.0175,0.92946,1.18838,1.01517,0.12639
85064,to shape things,shape things,knife,knife,1.04692,0.98696,0.98275,1.0689,1.16025,1.04916,0.14505
85064,to open doors,open doors,knife,knife,0.99721,1.09593,0.98199,0.99183,1.20433,1.05426,0.15325
85064,to cut hair,cut hair,knife,knife,1.049,1.07381,1.0013,0.98175,1.12515,1.0462,0.15933
85064,warmth,warmth,lighter,lighter,0.7704,0.92899,0.78895,0.99759,0.80111,0.85741,-0.08326
85064,to cook,cook,lighter,lighter,0.8377,0.92969,0.9707,1.03338,0.9658,0.94745,0.02921
85064,to clean surfaces,clean surfaces,lighter,lighter,0.97546,1.0246,0.93949,0.94887,1.18613,1.01491,0.11054
85064,to melt,melt,lighter,lighter,0.78667,0.82566,0.86677,0.88845,0.78337,0.83018,-0.08316
85064,to seal things,seal things,lighter,lighter,1.03499,1.12061,1.107,1.07297,1.19496,1.10611,0.21838
85064,to dig at small spaces,dig small spaces,pencil,pencil,0.93542,0.9374,0.99044,1.044,0.93754,0.96896,0.06575
85064,to curl your hair,curl hair,pencil,pencil,0.99019,0.97705,0.94714,1.08054,1.01384,1.00175,0.0909
85064,to scratch your back,scratch back,pencil,pencil,0.91885,1.00179,1.08749,0.96102,1.02173,0.99818,0.11484
85064,a bathtub,bathtub,bucket,bucket,0.63416,0.73197,0.61445,0.54163,0.58555,0.62155,-0.29401
85064,storage,storage,bucket,bucket,0.87616,0.94692,0.85515,0.93536,0.69304,0.86133,-0.04289
85064,a hat,hat,bucket,bucket,0.7075,0.87591,0.74689,0.90803,0.67851,0.78337,-0.15424
85064,a rope,rope,belt,belt,0.64283,0.76162,0.79092,0.83192,0.68721,0.7429,-0.1881
85064,to tie things,tie things,belt,belt,1.0969,0.97352,1.00719,0.94381,1.07597,1.01948,0.14545
85064,a zipline,zipline,belt,belt,NA,0.77137,NA,NA,0.99131,0.88134,-0.04907
85064,fetch,fetch,baseball,baseball,0.85958,0.96687,0.98248,1.07896,0.96338,0.97025,0.05107
85064,a cup,cup,baseball,baseball,0.83708,0.87967,0.81445,0.96694,0.72961,0.84555,-0.07627
85064,clean trampoline,clean trampoline,broom,broom,0.95299,0.92328,0.98377,1.02775,0.8933,0.95622,0.05829
85064,make neighbors be quiet,make neighbors quiet,broom,broom,0.82252,0.93557,1.0742,1.03698,0.95281,0.96442,0.05983
85064,gloves,gloves,sock,sock,0.68832,0.78718,0.69252,0.88076,0.63641,0.73704,-0.20648
85064,makeup sponge,makeup sponge,sock,sock,1.06619,0.98286,1.02982,0.95639,1.05507,1.01807,0.14309
85064,to tell time,tell time,clock,clock,0.94073,0.87084,1.02814,0.92724,1.28804,1.011,0.11133
85064,as a plate,plate,clock,clock,0.85421,0.87313,0.89926,0.95873,0.80009,0.87708,-0.03255
85064,to track,track,clock,clock,0.85636,0.87288,0.8983,1.07636,0.79197,0.89917,-0.02534
85064,for warmth,warmth,lamp,lamp,0.80721,0.91266,0.87909,0.94126,0.87175,0.88239,-0.03671
85064,to heat up something,heat something,lamp,lamp,1.11091,0.99388,1.01238,1.01908,1.14915,1.05708,0.17238
85064,light,light,lamp,lamp,0.45035,0.57998,0.5627,0.45727,0.58453,0.52697,-0.40974
85064,flashlight,flashlight,lamp,lamp,0.53258,0.65652,0.6021,0.43053,0.59397,0.56314,-0.3536
85064,to start a fire,start fire,lamp,lamp,0.98306,1.06052,1.04727,1.00852,1.18888,1.05765,0.16266
85070,hiding stuff,hiding stuff,purse,purse,1.03755,1.04798,0.94771,0.99079,1.03018,1.01084,0.11776
85070,stealing,stealing,purse,purse,0.62791,0.72171,0.78396,0.92808,0.71522,0.75538,-0.19295
85070,hitting,hitting,purse,purse,0.77502,0.88093,0.96318,0.95783,0.93974,0.90334,-0.0132
85070,praying,praying,lighter,lighter,0.91319,1.03619,0.99953,1.08909,1.00052,1.0077,0.0954
85070,throwing,throwing,brick,brick,0.76731,0.81881,0.93459,1.01815,0.84864,0.8775,-0.04846
85070,breaking,breaking,brick,brick,0.85256,0.87965,0.91234,0.92627,0.87673,0.88951,-0.01781
85070,holding down,holding,brick,brick,0.87227,0.94551,0.90967,1.05114,0.93812,0.94334,0.01957
85070,signing,signing,baseball,baseball,0.81612,0.84543,0.91163,0.9086,0.7236,0.84108,-0.06148
85070,massage,massage,baseball,baseball,0.9442,1.02868,0.96192,1.05212,1.03994,1.00537,0.09414
85070,forging,forging,pencil,pencil,0.98723,0.84849,0.95344,0.95898,0.88476,0.92658,0.03685
85070,breaking,breaking,pencil,pencil,0.94579,0.98364,1.03946,1.06641,0.98474,1.00401,0.10468
85070,learning,learning,pencil,pencil,0.86133,0.98241,0.92943,1.04003,0.96645,0.95593,0.03427
85070,brushing hair,brushing hair,fork,fork,0.99425,0.9317,1.02515,0.96267,1.00739,0.98423,0.10056
85070,cleaning teeth,cleaning teeth,fork,fork,0.96666,0.95522,0.8349,0.96683,1.0523,0.95518,0.03757
85070,hitting,hitting,belt,belt,0.80453,0.88199,0.86997,1.00128,0.80072,0.8717,-0.05387
85070,water fight,water fight,bucket,bucket,0.97814,0.95487,0.95459,0.92252,1.12262,0.98655,0.09039
85070,flying,flying,broom,broom,0.76418,0.89847,0.84549,0.98013,0.92272,0.8822,-0.05493
85070,disguise,disguise,hat,hat,0.72384,0.69938,0.85119,1.00384,0.69363,0.79438,-0.14135
85070,witchcraft,witchcraft,candle,candle,0.72286,0.85327,0.85669,0.93372,0.91208,0.85572,-0.07882
85070,prayer,prayer,candle,candle,0.6891,0.7475,0.76384,0.89585,0.64473,0.7482,-0.18757
85070,screaming,screaming,pillow,pillow,0.68827,0.91521,0.85323,0.88488,0.80806,0.82993,-0.09712
85070,genies,genies,lamp,lamp,0.63741,0.81136,0.76668,0.95037,0.90168,0.8135,-0.14708
85070,leaving,leaving,clock,clock,0.77199,0.89172,0.95266,0.92969,0.90771,0.89075,-0.02233
85070,cleaning,cleaning,sock,sock,0.84362,0.85961,0.89864,1.01289,0.87385,0.89772,-0.02417
85070,fight,fight,knife,knife,0.65636,0.84495,0.82867,0.92402,0.77025,0.80485,-0.13394
85081,dipping oreos in milk,dipping oreos milk,fork,fork,0.89742,0.85565,1.0129,0.94101,1.00859,0.94311,0.04751
85081,rolling out foot muscles,rolling foot muscles,baseball,baseball,0.85732,0.9205,1.05401,0.86257,0.75119,0.88912,0.01831
85081,massage skin,massage skin,comb,comb,1.02461,1.02496,1.08357,0.93783,1.01242,1.01668,0.14957
85081,fort,fort,pillow,pillow,0.83778,0.87982,0.84811,0.97937,0.80939,0.87089,-0.05139
85081,prop up computer,prop computer,pillow,pillow,1.03463,0.98774,0.93207,0.99555,1.05148,1.00029,0.10211
85081,to get something out that is stuck in a hard to reach place,get something stuck hard reach place,knife,knife,0.99926,0.99618,0.93335,1.01423,1.20754,1.03011,0.1178
85081,stir drink,stir drink,knife,knife,0.97327,1.00103,1.02181,0.95898,1.04215,0.99945,0.11237
85081,make a bun in your hair,make bun hair,sock,sock,0.88001,1.0345,0.93069,1.01721,1.04505,0.98149,0.06214
85081,to get lint out of the dryer,get lint dryer,sock,sock,0.77854,0.79189,0.83836,0.95034,0.88375,0.84858,-0.0834
85081,make a skateboard ramp,make skateboard ramp,brick,brick,0.85422,0.95157,0.99805,0.95101,1.01495,0.95396,0.05045
85081,interior design,interior design,brick,brick,1.04956,0.95485,1.04074,1.07751,1.07305,1.03914,0.14665
85081,for decoration,decoration,clock,clock,0.94709,0.94556,0.89673,0.98829,0.87329,0.93019,0.02511
85081,soothing sound,soothing sound,clock,clock,1.05122,0.84761,0.99981,1.04813,0.95529,0.98041,0.09029
85081,use it to dance around with,use dance around,broom,broom,0.84437,0.95812,0.99455,0.98697,0.94094,0.94499,0.03874
85081,dress up your dog,dress dog,hat,hat,0.98887,1.10529,0.92491,0.98741,1.10871,1.02304,0.11794
85081,use it to scratch an itch,use scratch itch,pencil,pencil,0.87704,0.86643,1.01035,0.88406,0.95657,0.91889,0.03053
85081,to get dirt out of your nails,get dirt nails,pencil,pencil,0.84051,0.87699,0.93689,1.04455,0.90941,0.92167,-6.10E-04
85081,to hold other items whilst hanging in your closet,hold items whilst hanging closet,purse,purse,0.81803,1.0726,0.96796,1.08813,0.93884,0.97711,0.05203
85081,use it for white noise when trying to focus,use white noise trying focus,lamp,lamp,0.96958,0.90268,1.08579,1.04458,0.82606,0.96574,0.08574
85081,to heat something up,heat something,lamp,lamp,1.11091,0.99388,1.01238,1.01908,1.14915,1.05708,0.17238
85081,helps create a more relaxing setting,helps create relaxing setting,candle,candle,1.00096,0.96373,0.96668,1.01118,1.09415,1.00734,0.10568
85081,to put wood in for firewood,put wood firewood,bucket,bucket,0.73361,0.91489,1.01056,0.99799,0.87194,0.9058,-0.01035
85081,fill with water for a dog to drink,fill water dog drink,bucket,bucket,0.99794,1.00504,1.04691,1.02361,1.14379,1.04346,0.14976
85081,snow,snow,bucket,bucket,0.79114,0.94499,0.85708,0.87824,0.83513,0.86132,-0.05257
85081,to burn off the edge of something sharp,burn edge something sharp,lighter,lighter,1.03809,0.89304,1.06212,0.92444,1.21974,1.02749,0.14881
85081,at a concert,concert,lighter,lighter,0.87159,0.93301,0.97649,1.01134,1.00046,0.95858,0.0466
85085,cut,cut,knife,knife,0.57773,0.69928,0.71558,0.38785,0.62316,0.60072,-0.28899
85085,kill,kill,knife,knife,0.56856,0.77258,0.78545,0.82142,0.70901,0.7314,-0.2091
85085,filet,filet,knife,knife,0.71934,0.75064,0.77446,1.02529,0.815,0.81695,-0.13874
85085,chop,chop,knife,knife,0.60894,0.82116,0.71474,0.80864,0.63019,0.71673,-0.2231
85085,mince,mince,knife,knife,0.83446,0.86392,0.85583,0.99627,0.80298,0.87069,-0.05296
85085,dice,dice,knife,knife,0.78954,0.89136,0.8178,1.02307,0.77276,0.85891,-0.07758
85085,slice,slice,knife,knife,0.56978,0.64596,0.68143,0.73416,0.59183,0.64463,-0.29557
85085,illuminate,illuminate,lamp,lamp,0.58583,0.72637,0.63232,0.87935,0.62701,0.69018,-0.27499
85085,brighten room,brighten room,lamp,lamp,1.14369,1.00067,1.04979,1.04051,0.92129,1.03119,0.16446
85085,read a book,read book,lamp,lamp,0.9901,1.06798,1.0184,0.942,1.12144,1.02798,0.14169
85085,sleep on,sleep,pillow,pillow,0.47951,0.6009,0.62713,0.41662,0.67501,0.55983,-0.36259
85085,prop leg on,prop leg,pillow,pillow,1.1149,1.00063,0.9347,0.82524,1.01991,0.97908,0.11515
85085,fight,fight,pillow,pillow,0.76817,0.9114,0.91658,1.00784,0.88228,0.89725,-0.03036
85085,throw,throw,baseball,baseball,0.66004,0.82153,0.86012,0.60858,0.68241,0.72654,-0.16189
85085,catch,catch,baseball,baseball,0.74878,0.90192,0.88887,0.82852,0.74301,0.82222,-0.08174
85085,sign,sign,baseball,baseball,0.84628,0.90671,0.93002,0.95958,0.74372,0.87726,-0.02573
85085,hit,hit,baseball,baseball,0.60715,0.7214,0.81027,0.60862,0.75983,0.70145,-0.20592
85085,sweep,sweep,broom,broom,0.60906,0.62111,0.791,0.8579,0.7504,0.72589,-0.21754
85085,ride,ride,broom,broom,0.83252,0.92736,0.95748,1.13316,0.97523,0.96515,0.03077
85085,hit,hit,broom,broom,0.85502,0.92467,0.9492,0.94713,1.01714,0.93863,0.02806
85085,dust,dust,broom,broom,0.74335,0.7706,0.78643,0.90451,0.71169,0.78332,-0.14655
85085,brush,brush,comb,comb,0.60409,0.57296,0.65942,0.77416,0.59884,0.64189,-0.30385
85085,comb,comb,comb,comb,0,0,0,0,0,0,-0.99437
85085,draw,draw,pencil,pencil,0.61407,0.76352,0.73195,0.38514,0.79112,0.65716,-0.23267
85085,write,write,pencil,pencil,0.623,0.68548,0.75387,0.82991,0.76592,0.73164,-0.21183
85085,sharpen,sharpen,pencil,pencil,0.69221,0.68536,0.74707,0.77837,0.72919,0.72644,-0.20098
85085,stab,stab,pencil,pencil,0.76732,0.84259,0.86454,1.0762,0.88356,0.88684,-0.05846
85085,design,design,pencil,pencil,0.86099,0.85817,0.84959,0.76374,0.78654,0.82381,-0.06635
85085,fasten pants,fasten pants,belt,belt,0.98577,0.98743,0.95492,1.13812,1.04392,1.02203,0.10291
85085,hit,hit,belt,belt,0.79099,0.78555,0.96843,0.99021,0.80893,0.86882,-0.04405
85085,build,build,brick,brick,0.68043,0.81555,0.80979,0.70277,0.69889,0.74149,-0.16507
85085,throw,throw,brick,brick,0.73642,0.87254,0.9312,1.05915,0.90466,0.90079,-0.03688
85085,sell,sell,brick,brick,0.88712,0.95851,0.9751,1.05941,0.91373,0.95877,0.04677
85085,fill,fill,bucket,bucket,0.74498,0.74845,0.79462,0.73703,0.71529,0.74807,-0.15892
85085,kick,kick,bucket,bucket,0.66396,0.74073,0.88031,1.00457,0.86231,0.83038,-0.11622
85085,empty,empty,bucket,bucket,0.73995,0.79058,0.76744,0.85071,0.65418,0.76057,-0.16241
85085,wear,wear,bucket,bucket,0.84891,0.99938,0.9831,1.0098,0.80786,0.92981,0.02647
85085,bend,bend,fork,fork,0.60707,0.7586,0.61161,0.96299,0.6223,0.71251,-0.2634
85085,eat,eat,fork,fork,0.66404,0.66334,0.8645,0.83812,0.76666,0.75933,-0.16413
85085,stab,stab,fork,fork,0.68124,0.67108,0.88261,1.02783,0.96936,0.84642,-0.10687
85085,make into a mask,make mask,sock,sock,1.00431,0.84044,0.97848,1.0235,0.96436,0.96222,0.06586
85085,wear,wear,sock,sock,0.71103,0.76442,0.82463,0.91435,0.82568,0.80802,-0.12711
85085,throw,throw,hat,hat,0.72953,0.87881,0.92882,1.04969,0.75934,0.86924,-0.06122
85085,wear,wear,hat,hat,0.53148,0.63899,0.77159,0.5014,0.52309,0.59331,-0.30457
85085,cut,cut,hat,hat,0.81972,0.93365,0.96117,1.01983,0.87967,0.92281,0.00697
85085,burn,burn,candle,candle,0.60029,0.66434,0.7355,0.64452,0.68401,0.66573,-0.25526
85085,melt,melt,candle,candle,0.71413,0.77462,0.83762,0.93247,0.73347,0.79846,-0.13211
85085,ignite,ignite,lighter,lighter,0.8566,0.65962,0.83778,0.84677,0.84207,0.80857,-0.09999
85085,burn something,burn something,lighter,lighter,1.07363,1.06327,1.05384,1.02288,1.20675,1.08407,0.19849
85085,pay out of,pay,purse,purse,0.6962,0.88457,0.80986,0.92622,0.77938,0.81925,-0.11764
85085,steal,steal,purse,purse,0.6097,0.6736,0.7908,0.8633,0.74714,0.73691,-0.20635
85085,put things in,put things,purse,purse,1.07767,1.03721,0.99211,0.97442,1.08344,1.03297,0.15079
85085,keep track of time,keep track time,clock,clock,0.84312,0.96091,0.94309,0.95516,0.62469,0.86539,-0.02898
85085,throw it away,throw away,clock,clock,1.04199,1.07093,0.96548,0.88576,1.23583,1.04,0.15409
85087,unfray string,unfray string,lighter,lighter,0.87922,0.8901,0.90058,0.97652,0.92877,0.91504,2.90E-04
85087,close wound,close wound,lighter,lighter,1.00687,1.03925,0.93396,0.94814,1.14296,1.01424,0.11531
85087,break a window,break window,brick,brick,0.96992,0.9811,0.94302,0.99641,1.14205,1.0065,0.09734
85087,build a ladder,build ladder,brick,brick,1.1031,0.9003,0.95964,0.9143,1.00021,0.97551,0.10184
85087,use as weapon,use weapon,brick,brick,1.02496,0.92882,0.99053,1.10169,1.16228,1.04166,0.13086
85087,break door,break door,broom,broom,0.97354,1.06742,1.0411,1.02626,1.05194,1.03205,0.13943
85087,floss teeth,floss teeth,fork,fork,1.06455,1.06103,0.91828,0.96877,1.08602,1.01973,0.12595
85087,open package,open package,fork,fork,1.08053,0.84959,0.89452,0.97292,0.93933,0.94738,0.05596
85087,light fire,light fire,candle,candle,1.00581,1,1.06866,0.97085,1.03845,1.01675,0.13922
